,,volume
2020-09-27,341,270.16934037342816
2020-09-27,411,188.5796364179978
2020-09-27,60,59.58345645906657
2020-09-27,280,53.785831763968915
2020-09-27,335,65.62820438060842
2020-09-28,375,115.35754486819432
2020-09-28,194,81.24171062414237
2020-09-28,433,137.26788089771284
2020-09-28,223,101.69737550879125
2020-09-28,142,60.36620141383548
2020-09-28,17,100.29336184237516
2020-09-28,406,136.75174844062994
2020-09-28,330,122.4630887856666
2020-09-28,0,222.94587476556802
2020-09-28,205,222.46765385476647
2020-09-29,75,99.00028948921596
2020-09-29,442,111.49340863700989
2020-09-29,30,73.25690378739925
2020-09-29,247,136.3407857439138
2020-09-29,288,87.6532758450658
2020-09-29,61,98.60949058888117
2020-09-29,260,92.8852003821186
2020-09-29,430,143.67577652034183
2020-09-29,329,86.2912564842493
2020-09-29,161,88.13000390121033
2020-09-29,202,171.75341052778342
2020-09-29,160,50.81613210032158
2020-09-29,164,63.90632350101591
2020-09-29,121,57.08865010696498
2020-09-30,392,121.62010696641727
2020-09-30,380,110.26715677487826
2020-09-30,130,113.64530384247062
2020-09-30,369,141.78148830111846
2020-09-30,371,105.83750029366365
2020-09-30,260,95.41682901185663
2020-09-30,438,74.93310857844726
2020-09-30,91,118.64991180618814
2020-09-30,193,211.290658994652
2020-09-30,354,267.3867295540953
2020-09-30,244,61.39013641034417
2020-10-01,375,110.50153985608759
2020-10-01,266,38.71152672052345
2020-10-01,124,83.52625128286218
2020-10-01,343,73.92828674184685
2020-10-01,68,72.40594016825351
2020-10-01,324,110.07551415322335
2020-10-01,69,219.2363808031444
2020-10-01,169,249.84979281592246
2020-10-01,3,217.3533057600705
2020-10-01,295,260.1759480447966
2020-10-01,301,48.40851838314234
2020-10-02,433,141.21578823055066
2020-10-02,222,71.88964268053165
2020-10-02,130,104.00744476575657
2020-10-02,220,128.23883164463652
2020-10-02,201,114.50159788352755
2020-10-02,421,107.43138339472488
2020-10-02,435,116.31578435861407
2020-10-02,8,113.76796367149002
2020-10-02,343,73.24103618031114
2020-10-02,215,266.3017192275719
2020-10-03,408,68.40552410366826
2020-10-03,336,152.76009115163765
2020-10-03,351,106.7905941160474
2020-10-03,10,93.61168906156875
2020-10-03,405,107.8374773507862
2020-10-03,418,112.9188179058903
2020-10-03,50,95.94024767918522
2020-10-03,447,102.52200060381175
2020-10-03,256,270.84835633080894
2020-10-03,233,279.7413988361693
2020-10-04,375,117.04314468884239
2020-10-04,107,111.63520377086256
2020-10-04,274,109.58483783386511
2020-10-04,21,74.36304592016008
2020-10-04,73,160.89745479950903
2020-10-04,279,248.98328018823503
2020-10-04,79,171.39986296658068
2020-10-04,98,193.44490119443077
2020-10-05,375,110.95580212123218
2020-10-05,433,136.18218027140645
2020-10-05,275,102.69302554916935
2020-10-05,247,140.28330528056551
2020-10-05,21,80.47099351154498
2020-10-05,108,107.39378992884424
2020-10-05,444,85.73916666981353
2020-10-05,418,115.99152105452211
2020-10-05,91,108.64836353198562
2020-10-05,66,118.0722111314301
2020-10-05,397,343.72479580186433
2020-10-06,380,95.70804199828008
2020-10-06,393,91.17867835554911
2020-10-06,43,124.33245680009004
2020-10-06,371,109.19866325863661
2020-10-06,17,97.51022670237664
2020-10-06,416,88.11657841248227
2020-10-06,112,85.23731526295616
2020-10-06,430,147.65538395697214
2020-10-06,444,91.975161402429
2020-10-06,405,109.11824637270574
2020-10-06,418,116.0715011095857
2020-10-06,147,109.1687129039111
2020-10-06,3,221.79901433767
2020-10-06,177,281.23749785571476
2020-10-06,230,272.58829950862975
2020-10-06,277,52.797097601744156
2020-10-07,380,112.75635622324207
2020-10-07,442,109.51807385623916
2020-10-07,369,144.29934539419085
2020-10-07,201,110.9023493698948
2020-10-07,165,104.05871357515932
2020-10-07,73,166.93585775314926
2020-10-07,371,118.66522814392536
2020-10-07,50,98.77527809411221
2020-10-07,404,98.53625069696281
2020-10-07,148,231.68170208421324
2020-10-07,232,183.7847457460535
2020-10-07,218,200.91202058127382
2020-10-07,292,244.82508910148675
2020-10-07,419,272.30667423244716
2020-10-07,14,211.40507491582588
2020-10-07,78,49.51340044106627
2020-10-08,393,99.81458457958077
2020-10-08,288,93.56558053490562
2020-10-08,33,84.71377456039816
2020-10-08,146,65.64931942795637
2020-10-08,208,117.14416635902447
2020-10-08,324,116.5407447476969
2020-10-08,404,83.85116701976327
2020-10-08,74,99.80915614879754
2020-10-08,313,224.50410741720182
2020-10-08,401,61.888341156978456
2020-10-08,229,57.55187276996079
2020-10-08,207,55.12402664530152
2020-10-09,151,122.87185272196028
2020-10-09,80,78.30744532831211
2020-10-09,107,93.47754181421053
2020-10-09,351,104.34536938476566
2020-10-09,165,105.86204867999474
2020-10-09,289,81.33174847911548
2020-10-09,444,89.3406040716427
2020-10-09,428,114.07797690363866
2020-10-09,28,253.8185356220615
2020-10-09,192,250.5660758790753
2020-10-09,177,285.8424702625786
2020-10-09,398,50.01029854038436
2020-10-09,109,45.28941935807702
2020-10-09,385,57.801824321535015
2020-10-09,365,46.373224333069466
2020-10-10,240,73.50094635312065
2020-10-10,343,70.63222185379549
2020-10-10,47,235.98145307928365
2020-10-10,272,44.06275043544597
2020-10-11,222,81.34951052962921
2020-10-11,48,124.94634047545956
2020-10-11,30,68.85898243123883
2020-10-11,152,95.95526514434223
2020-10-11,371,106.2445635392808
2020-10-11,444,93.0713986755576
2020-10-11,440,115.19017189035124
2020-10-11,379,106.77051257064959
2020-10-12,92,107.52509810402329
2020-10-12,414,95.1135188357461
2020-10-12,124,82.92069260080982
2020-10-12,146,68.29221981600546
2020-10-12,428,115.84784795372434
2020-10-12,345,239.1054787195308
2020-10-12,269,284.22612641851623
2020-10-12,273,277.20425835435327
2020-10-12,49,62.366091755188044
2020-10-12,388,60.17259183696407
2020-10-13,222,74.85694976354193
2020-10-13,368,44.18757485854287
2020-10-13,249,65.70213268493328
2020-10-13,33,89.99410857860674
2020-10-13,237,111.58035631345453
2020-10-13,63,82.02126262227758
2020-10-13,381,307.0624192149903
2020-10-13,373,208.87967477540246
2020-10-13,419,268.82925812127553
2020-10-13,441,237.55977900461363
2020-10-13,184,58.30806416051372
2020-10-13,71,61.407009383981595
2020-10-14,75,91.99150368306043
2020-10-14,10,94.32690959119651
2020-10-14,444,95.26955585930688
2020-10-14,268,139.2387103744744
2020-10-14,98,200.92425212265226
2020-10-14,219,63.02669455509092
2020-10-15,380,99.55580210769186
2020-10-15,143,110.22818151183084
2020-10-15,55,54.888024602959675
2020-10-15,351,109.33099405966406
2020-10-15,165,94.78154175188435
2020-10-15,371,106.59865460318524
2020-10-15,239,154.12387590633412
2020-10-15,447,104.87103192607395
2020-10-15,36,270.66412604473805
2020-10-15,139,202.16077709574608
2020-10-15,230,269.5238098932415
2020-10-15,170,62.255517373046665
2020-10-16,393,91.02128366006303
2020-10-16,426,126.55382695124078
2020-10-16,96,97.50961547274073
2020-10-16,222,86.87883171485129
2020-10-16,346,87.44355710401206
2020-10-16,208,109.53763156474056
2020-10-16,440,102.24414382563629
2020-10-16,202,180.02669886646376
2020-10-16,356,258.02919388930036
2020-10-17,327,76.8955144354732
2020-10-17,124,80.09484953752529
2020-10-17,94,18.51872715777984
2020-10-17,61,88.09880877477346
2020-10-17,371,102.02905537550494
2020-10-17,146,78.53795107391787
2020-10-17,440,110.25143631765916
2020-10-17,153,81.72524795234088
2020-10-17,181,258.44416341210643
2020-10-17,280,53.544176959163465
2020-10-18,446,80.16962696390456
2020-10-18,275,113.21358108949184
2020-10-18,368,50.52232699305167
2020-10-18,363,138.0863615468484
2020-10-18,416,104.97909710577966
2020-10-18,83,208.3806694679317
2020-10-19,259,56.87833885587135
2020-10-19,61,98.91778326355093
2020-10-19,444,95.79777029964842
2020-10-19,324,110.04513073340831
2020-10-19,168,231.66395117421982
2020-10-20,377,88.96334512934662
2020-10-20,336,142.06095124711612
2020-10-20,55,52.776084632964704
2020-10-20,247,143.30735525130427
2020-10-20,202,181.07157089403438
2020-10-20,168,218.32127780632885
2020-10-20,138,300.80536379374894
2020-10-20,388,66.2753402901632
2020-10-21,393,96.95317885829903
2020-10-21,35,135.30624648870935
2020-10-21,259,54.45223726279847
2020-10-21,8,110.93254869123803
2020-10-21,63,75.05787706184493
2020-10-21,447,107.76824489473059
2020-10-21,404,88.23326528068672
2020-10-21,215,266.4615086435556
2020-10-21,2,322.9597119710962
2020-10-21,295,256.88969151085774
2020-10-21,53,53.58353659290023
2020-10-21,396,48.93659209439558
2020-10-21,133,72.88299124834866
2020-10-22,417,114.45206494557051
2020-10-22,240,74.2856485849835
2020-10-22,438,84.12654632882717
2020-10-22,147,108.5159552068593
2020-10-22,25,296.5677818534068
2020-10-22,3,227.24370112000972
2020-10-22,78,54.84739389270579
2020-10-22,434,54.21035291285263
2020-10-22,163,51.73187176896549
2020-10-22,121,44.98168588843214
2020-10-23,166,132.46677866719293
2020-10-23,11,109.82176912284231
2020-10-23,55,65.3923750998451
2020-10-23,400,155.2770263325896
2020-10-23,21,81.69556947828251
2020-10-23,390,100.17174205472693
2020-10-23,146,73.21069992676046
2020-10-23,246,88.89286823659852
2020-10-23,418,112.35196463286378
2020-10-23,372,125.69021354663437
2020-10-23,57,306.71091386727926
2020-10-23,88,220.64855085521472
2020-10-23,186,272.529763623207
2020-10-23,219,50.87042629483913
2020-10-24,439,107.5815162872772
2020-10-24,223,106.44808057784648
2020-10-24,220,126.10038202166034
2020-10-24,238,109.52862362881518
2020-10-24,189,82.29715188079554
2020-10-24,146,74.1021796579918
2020-10-24,278,98.72628960023125
2020-10-24,346,80.63446091940473
2020-10-24,444,95.07143143293123
2020-10-24,419,278.2664646913906
2020-10-25,327,83.79665510146447
2020-10-25,223,104.60278882813695
2020-10-25,238,107.87180583878695
2020-10-25,312,131.34229110955147
2020-10-25,21,79.91142439441957
2020-10-25,371,114.34278775226208
2020-10-25,444,89.74341882595799
2020-10-25,418,111.47549659684347
2020-10-25,84,102.68136875116365
2020-10-25,265,55.19461327233038
2020-10-26,327,84.09719317056613
2020-10-26,105,76.43257658639179
2020-10-26,11,115.0378998212528
2020-10-26,223,102.90657782685471
2020-10-26,336,149.19447445018753
2020-10-26,201,95.19010276416769
2020-10-26,8,111.56614478377473
2020-10-26,438,94.53885168806399
2020-10-26,66,116.77982995291624
2020-10-26,45,221.34747131781836
2020-10-26,356,263.9848827907457
2020-10-27,380,112.98958324965812
2020-10-27,368,51.38751201185214
2020-10-27,237,108.87429401892881
2020-10-27,329,71.02747799095557
2020-10-27,350,250.7988167150915
2020-10-27,229,58.78715830481249
2020-10-27,41,72.39722500628683
2020-10-27,234,43.2783440293416
2020-10-28,296,130.35202001049183
2020-10-28,377,90.61142408927397
2020-10-28,275,106.02981057295749
2020-10-28,400,154.46696461187378
2020-10-28,61,91.5446773374534
2020-10-28,416,87.80494546349448
2020-10-28,440,106.01488836357836
2020-10-28,153,78.94808962276802
2020-10-28,202,173.93444388291843
2020-10-28,59,289.63688569622315
2020-10-28,396,34.22227595121244
2020-10-28,423,39.38322786040128
2020-10-29,92,113.50169335521761
2020-10-29,194,91.4342984406975
2020-10-29,107,100.80992557888099
2020-10-29,351,104.62944432582354
2020-10-29,231,78.81334580203918
2020-10-29,169,250.74369561033572
2020-10-29,381,321.66765570977947
2020-10-29,348,262.7062420410875
2020-10-30,380,108.32353726200985
2020-10-30,393,95.62874532344163
2020-10-30,320,106.5423931894528
2020-10-30,48,128.5082271551166
2020-10-30,406,148.17337530697796
2020-10-30,418,118.24165169310393
2020-10-30,276,268.1163342490505
2020-10-30,334,205.71183539887582
2020-10-30,431,45.07797472611731
2020-10-30,407,58.47530203408035
2020-10-30,290,70.06946687073003
2020-10-31,107,117.73228075304206
2020-10-31,371,114.24685809709212
2020-10-31,17,99.52988349583289
2020-10-31,260,97.56996384047
2020-10-31,246,94.98578767792682
2020-10-31,114,165.67366907676086
2020-10-31,84,107.71845657703474
2020-10-31,404,86.3000479140704
2020-10-31,221,259.8570987545412
2020-10-31,281,274.76828830751174
2020-11-01,105,72.95384079865491
2020-11-01,413,126.82162338674688
2020-11-01,222,82.10693064815224
2020-11-01,336,145.13462637560008
2020-11-01,142,57.532927974549594
2020-11-01,61,96.49366599824923
2020-11-01,343,74.8707022196975
2020-11-01,447,119.59417894932764
2020-11-01,84,107.44865280880767
2020-11-01,404,82.51298265912676
2020-11-02,375,104.32718716507605
2020-11-02,327,83.24013899803103
2020-11-02,417,122.15081633118808
2020-11-02,35,126.56882708067253
2020-11-02,275,103.43528371015601
2020-11-02,415,42.42125312147856
2020-11-02,48,126.39702115278277
2020-11-02,371,110.44170694075962
2020-11-02,430,143.56957881664218
2020-11-02,432,105.1992472633718
2020-11-02,286,296.2777482531073
2020-11-03,377,84.61075086267068
2020-11-03,275,111.3667893745171
2020-11-03,414,89.53734007886894
2020-11-03,238,108.8478141648155
2020-11-03,343,78.48534431634452
2020-11-03,91,119.14952682878058
2020-11-03,381,310.82320643543085
2020-11-03,225,223.6214825739051
2020-11-03,99,231.14402415669022
2020-11-04,417,108.60393459698254
2020-11-04,11,107.2318770518721
2020-11-04,274,109.23888085171319
2020-11-04,74,99.26630792132858
2020-11-04,154,234.75590983695287
2020-11-04,4,303.36009246351296
2020-11-05,327,78.49710739611211
2020-11-05,11,106.44667194336097
2020-11-05,274,107.50744884467774
2020-11-05,329,88.1061083715477
2020-11-05,324,112.22637708664533
2020-11-05,57,305.92428938228664
2020-11-05,209,314.76094565221865
2020-11-06,414,89.04031158107435
2020-11-06,238,106.73486631680424
2020-11-06,43,120.4744461902426
2020-11-06,374,84.4607763167747
2020-11-06,91,119.4445747802838
2020-11-06,129,168.29237551162296
2020-11-06,255,66.65739724876423
2020-11-07,393,100.4243179339161
2020-11-07,327,83.39294300570384
2020-11-07,240,70.03533027051924
2020-11-07,35,131.77298575569102
2020-11-07,320,112.32014625399653
2020-11-07,312,125.0840104354666
2020-11-07,30,66.54705418363976
2020-11-07,73,166.49436094327282
2020-11-07,440,110.46261138611132
2020-11-07,74,110.4352130382137
2020-11-07,14,202.97371415493694
2020-11-07,4,305.7356947741502
2020-11-07,93,251.85760125998715
2020-11-08,92,109.29806622887241
2020-11-08,375,99.05323171605217
2020-11-08,227,91.36802012034387
2020-11-08,222,80.06429259786209
2020-11-08,220,121.46778206486648
2020-11-08,320,110.86181091250819
2020-11-08,201,107.9414256192325
2020-11-08,67,119.74692827295671
2020-11-08,421,113.75417172269867
2020-11-08,373,212.36222841161666
2020-11-08,269,276.6860188903176
2020-11-08,230,275.82141203274244
2020-11-08,316,51.4858224058993
2020-11-09,393,90.35816988080128
2020-11-09,408,85.76095382638526
2020-11-09,440,115.23741528467504
2020-11-09,404,89.65394437208518
2020-11-09,139,205.0770842059665
2020-11-09,295,248.0433903043287
2020-11-10,143,104.22287347248954
2020-11-10,201,112.75078391005819
2020-11-10,421,105.14396031313719
2020-11-10,371,115.03344038352022
2020-11-10,260,87.11724509480617
2020-11-10,74,94.83720094856048
2020-11-10,325,252.79604946313307
2020-11-10,221,248.4456708464871
2020-11-10,367,265.3976985137555
2020-11-10,177,284.33065292837557
2020-11-10,339,236.87844229457
2020-11-11,166,127.02421871875005
2020-11-11,11,118.73126851380314
2020-11-11,377,90.18535073352804
2020-11-11,107,105.02385327764097
2020-11-11,336,148.7762179280301
2020-11-11,400,158.60224207577343
2020-11-11,320,109.42885132690635
2020-11-11,329,88.86429536281072
2020-11-11,134,43.87282625898471
2020-11-11,362,52.56139442963052
2020-11-12,444,95.04786380472017
2020-11-12,12,148.07722908922688
2020-11-12,169,260.32931189478916
2020-11-12,241,245.0879266392787
2020-11-12,24,294.5031280134786
2020-11-12,425,280.8554576278508
2020-11-12,160,57.73195930258083
2020-11-13,75,94.85287793648287
2020-11-13,426,115.57966983690795
2020-11-13,433,124.06761783293936
2020-11-13,336,143.06482152935422
2020-11-13,414,84.96236669452364
2020-11-13,48,125.06840464947746
2020-11-13,63,79.42887287190256
2020-11-13,372,125.78153153728046
2020-11-13,153,74.03039743134751
2020-11-13,338,207.95484263304783
2020-11-13,72,45.74989083087294
2020-11-14,80,70.60436906398188
2020-11-14,417,117.41927353155938
2020-11-14,223,102.31010608999395
2020-11-14,48,121.28651545955586
2020-11-14,94,10.800892868164679
2020-11-14,343,73.56778786053829
2020-11-14,56,54.751403744651974
2020-11-14,440,108.12300986060151
2020-11-14,28,243.94151222158408
2020-11-14,110,219.18730825136274
2020-11-15,80,74.5654452876864
2020-11-15,369,148.79859005090282
2020-11-15,201,107.77072823343562
2020-11-15,162,130.58488219460958
2020-11-15,430,138.14691286880208
2020-11-15,444,88.11630401167328
2020-11-15,364,241.92614805906078
2020-11-15,419,287.56377103071475
2020-11-15,269,288.70230047681287
2020-11-15,79,169.99231681765107
2020-11-15,326,57.89593710957403
2020-11-15,195,55.4252082799592
2020-11-16,327,77.56649946886908
2020-11-16,259,56.71601709390586
2020-11-16,236,118.01414101545026
2020-11-16,223,100.70925360811972
2020-11-16,122,140.10292030261772
2020-11-16,274,108.17463641203422
2020-11-16,253,168.569621898273
2020-11-16,165,101.93272172909293
2020-11-16,371,115.94505906404669
2020-11-16,329,88.51736459167131
2020-11-16,440,117.04337147835207
2020-11-16,221,256.5805780463492
2020-11-16,202,181.58001285187245
2020-11-16,175,320.8294221145319
2020-11-16,319,49.67991106917104
2020-11-17,166,130.9897964271047
2020-11-17,380,103.79902618506415
2020-11-17,21,88.81019097274931
2020-11-17,63,77.48981088792823
2020-11-17,438,80.83833596667067
2020-11-17,91,116.34361966546436
2020-11-17,153,79.08751523802151
2020-11-17,148,240.29731720551365
2020-11-17,311,278.9869701030411
2020-11-18,413,132.65605725645548
2020-11-18,274,110.32908447626099
2020-11-18,124,82.40474124705479
2020-11-18,288,81.74766010840834
2020-11-18,260,85.70762806451515
2020-11-18,66,120.12896987725206
2020-11-18,323,270.95203154637574
2020-11-18,113,38.66017168327092
2020-11-19,380,103.88801582649947
2020-11-19,448,169.9999393880601
2020-11-19,10,83.84670824087638
2020-11-19,21,75.97802087347497
2020-11-19,63,83.27867743811592
2020-11-19,440,105.86173590951122
2020-11-19,228,234.60604403032607
2020-11-19,321,204.47865486467396
2020-11-19,385,51.327146460375005
2020-11-20,92,102.65301109615882
2020-11-20,275,105.45172694691036
2020-11-20,67,111.63902199251645
2020-11-20,10,85.63206711691184
2020-11-20,146,69.54747722727585
2020-11-20,231,79.753524438071
2020-11-20,444,95.0714670395426
2020-11-20,306,270.7686256987839
2020-11-20,42,63.761198662924095
2020-11-20,319,44.3848046656912
2020-11-20,335,62.753747101758194
2020-11-21,380,99.98975842811616
2020-11-21,393,101.8318220564432
2020-11-21,289,68.0570259944009
2020-11-21,418,113.47133421378182
2020-11-21,339,238.33096186610345
2020-11-21,333,61.90472084128288
2020-11-21,248,73.07528798005987
2020-11-22,327,68.8166968457969
2020-11-22,439,112.69229200403174
2020-11-22,433,136.39407302530142
2020-11-22,220,123.20014904237411
2020-11-22,247,138.40108514112023
2020-11-22,288,87.86912416087368
2020-11-22,162,130.1825196408196
2020-11-22,289,85.48679850622337
2020-11-22,237,114.41207119062784
2020-11-22,8,112.84295247699204
2020-11-22,146,76.63789627255547
2020-11-22,147,107.91166458444462
2020-11-22,16,296.9676410114051
2020-11-22,129,170.1265651551673
2020-11-23,80,62.237794281026744
2020-11-23,327,88.98828270956663
2020-11-23,417,112.13353454719574
2020-11-23,222,76.53865829612153
2020-11-23,400,151.166648487933
2020-11-23,66,119.25240532151412
2020-11-23,440,106.49979213512532
2020-11-23,196,239.84682242042214
2020-11-23,202,181.90007615632868
2020-11-23,376,40.833838488121174
2020-11-24,417,101.61521756368293
2020-11-24,259,53.04613593083194
2020-11-24,249,59.766615088384484
2020-11-24,404,86.0612631948998
2020-11-24,193,216.75206463662815
2020-11-24,299,301.98051977397375
2020-11-24,261,52.572275091980174
2020-11-25,80,76.57259341590434
2020-11-25,336,139.21641656996115
2020-11-25,246,79.13390527240618
2020-11-25,346,95.83760689370787
2020-11-25,444,91.03647679731692
2020-11-25,56,56.67089392870667
2020-11-25,202,180.33191991209955
2020-11-25,173,59.663417289106945
2020-11-26,275,107.63064023098326
2020-11-26,145,84.05588202442793
2020-11-26,55,71.26860864874267
2020-11-26,61,94.28323295799156
2020-11-26,306,262.9997347391547
2020-11-26,7,288.67007246861846
2020-11-26,321,211.34843510491154
2020-11-26,328,56.45471613183157
2020-11-27,130,113.94060284822508
2020-11-27,336,146.7986643318611
2020-11-27,421,112.46187135546126
2020-11-27,371,112.0590192185745
2020-11-27,17,97.33513175536126
2020-11-27,444,104.34663088752336
2020-11-27,12,161.40880272356443
2020-11-27,56,53.74350260587985
2020-11-27,239,159.78847973101412
2020-11-27,40,239.1646469973548
2020-11-27,18,231.48715517351087
2020-11-27,137,54.05857636577599
2020-11-28,327,78.24166307776643
2020-11-28,374,85.27636048640638
2020-11-28,12,144.82120915508477
2020-11-28,440,108.15144547130761
2020-11-28,153,80.27888270189645
2020-11-28,447,104.14532761428586
2020-11-28,79,177.09747710934562
2020-11-28,93,246.35310700448093
2020-11-28,386,61.83471825790045
2020-11-29,222,69.49315693615573
2020-11-29,223,100.75359350975444
2020-11-29,343,70.96981448439222
2020-11-29,444,95.21655615558339
2020-11-29,50,100.95434972442506
2020-11-29,387,339.0697306819681
2020-11-29,205,232.71806911855958
2020-11-29,411,185.59636165156974
2020-11-29,313,220.63031696612686
2020-11-29,350,249.25648363050715
2020-11-29,133,63.36719958720498
2020-11-29,180,67.62316609372749
2020-11-29,203,51.46329124322877
2020-11-30,179,96.25283996231653
2020-11-30,433,135.88614983458484
2020-11-30,421,108.4252601039825
2020-11-30,94,15.65460075853499
2020-11-30,165,92.45221878322847
2020-11-30,444,96.17401253349729
2020-11-30,364,247.15121830675972
2020-11-30,109,37.42017888217182
2020-12-01,92,112.40128129763744
2020-12-01,223,103.50092575303674
2020-12-01,249,71.44039854269155
2020-12-01,320,103.48970166221591
2020-12-01,67,117.88602767511141
2020-12-01,162,133.8840498269765
2020-12-01,112,89.5363926648021
2020-12-01,69,219.5768370741585
2020-12-01,202,192.2459847734785
2020-12-01,155,243.92655331424464
2020-12-01,103,297.16648411740834
2020-12-02,150,122.02673662869607
2020-12-02,296,132.68848840376998
2020-12-02,35,150.94642205427272
2020-12-02,312,130.081835428719
2020-12-02,355,131.4492993186471
2020-12-02,371,110.32343560794988
2020-12-02,169,260.82295972383696
2020-12-02,36,279.5212206330382
2020-12-02,193,226.74901255867096
2020-12-02,177,301.54541059046346
2020-12-02,86,55.92424996839363
2020-12-02,316,41.8277274839718
2020-12-03,227,93.74997868896507
2020-12-03,291,143.11996941446753
2020-12-03,249,59.2502258601698
2020-12-03,274,105.27108557926739
2020-12-03,416,105.57476148619895
2020-12-03,239,162.80856696447464
2020-12-03,90,262.1035598642789
2020-12-04,92,112.37507573967267
2020-12-04,393,83.72064033109402
2020-12-04,26,112.28732187161731
2020-12-04,223,103.67635218616769
2020-12-04,249,74.01700599982078
2020-12-04,312,127.22745570493547
2020-12-04,73,161.47622850405693
2020-12-04,208,116.69664259466022
2020-12-04,324,115.95693480462661
2020-12-04,2,322.64896486500857
2020-12-04,280,48.94449823637885
2020-12-05,375,104.43615473829105
2020-12-05,259,58.424571031355846
2020-12-05,122,145.0751412230962
2020-12-05,438,82.10139944178695
2020-12-05,56,55.454662696759364
2020-12-05,147,101.57020824693103
2020-12-05,88,227.9102661488189
2020-12-05,281,274.927036962805
2020-12-05,137,49.16051794539343
2020-12-05,422,53.45696516573618
2020-12-05,423,42.65199972376152
2020-12-06,140,117.05723801899254
2020-12-06,312,124.47384325277977
2020-12-06,288,82.81573536755386
2020-12-06,435,103.31371052232625
2020-12-06,63,75.1325403245729
2020-12-06,447,101.36629923703416
2020-12-06,84,104.78190766466201
2020-12-06,361,58.623892866912264
2020-12-07,327,71.54888577473358
2020-12-07,107,108.71292613500451
2020-12-07,433,143.89599104481672
2020-12-07,55,61.82836959217748
2020-12-07,253,172.0422699234348
2020-12-07,448,181.35732898347942
2020-12-07,10,95.3331434993961
2020-12-07,343,71.81384297968069
2020-12-07,114,169.05525076946006
2020-12-07,379,104.96538926785193
2020-12-07,176,58.382775735157104
2020-12-08,283,130.29155057571188
2020-12-08,418,124.54847236504905
2020-12-08,295,252.3510109023138
2020-12-08,195,55.07678655827846
2020-12-09,222,74.1911015260162
2020-12-09,275,112.56512341971003
2020-12-09,435,106.47075988528024
2020-12-09,289,82.50478747422343
2020-12-09,260,89.31282021315982
2020-12-09,91,115.28405008141611
2020-12-09,153,80.40298536009563
2020-12-09,324,106.79379753060284
2020-12-09,338,219.7020668096485
2020-12-09,42,56.92113615736593
2020-12-10,166,127.91726294978463
2020-12-10,75,94.01107885191722
2020-12-10,417,111.56213665989458
2020-12-10,247,139.79108967164225
2020-12-10,245,107.65071639495324
2020-12-10,165,93.94246825726604
2020-12-10,257,42.652839916602915
2020-12-10,184,59.91858275181342
2020-12-11,55,65.2067722312191
2020-12-11,249,72.15549588644998
2020-12-11,189,84.33282158408691
2020-12-11,8,112.59528939230952
2020-12-11,63,77.05572843293648
2020-12-11,68,58.7837874726934
2020-12-11,324,115.30132751435943
2020-12-11,268,141.2175988028155
2020-12-11,397,346.14134422721435
2020-12-12,275,105.80745249692815
2020-12-12,371,105.36951493017142
2020-12-12,8,108.9193642142257
2020-12-12,112,90.56483836318924
2020-12-12,343,78.42440144148382
2020-12-12,246,80.84410109566247
2020-12-12,440,104.44353306945317
2020-12-12,391,228.3357838808332
2020-12-13,336,139.12892047827228
2020-12-13,61,96.45799235954402
2020-12-13,438,84.59797531411881
2020-12-13,324,113.11992395083182
2020-12-13,202,179.08354220444508
2020-12-14,426,119.42302071707115
2020-12-14,222,73.99997941570834
2020-12-14,159,122.81115078049436
2020-12-14,444,98.81472595328786
2020-12-14,139,211.37722380535368
2020-12-14,279,237.10260206207658
2020-12-14,306,263.8855552566058
2020-12-14,216,250.46084172673886
2020-12-14,98,200.8639566347946
2020-12-14,95,239.49797132542022
2020-12-15,151,117.99192440206929
2020-12-15,96,104.75439483981854
2020-12-15,439,115.35403818164579
2020-12-15,107,108.48577768022193
2020-12-15,320,111.65710327332049
2020-12-15,201,113.20337167295142
2020-12-15,421,112.24644834237128
2020-12-15,94,14.280379381435857
2020-12-15,444,96.17192901391408
2020-12-15,50,95.04212528825636
2020-12-15,447,101.07970091855358
2020-12-15,419,268.2670880204086
2020-12-15,202,187.10214582730003
2020-12-15,216,262.1929507450891
2020-12-15,391,221.5670088900078
2020-12-15,319,46.52380172180351
2020-12-16,105,75.45437641586682
2020-12-16,222,83.12526165815017
2020-12-16,400,154.39694494020313
2020-12-16,249,65.75763301044444
2020-12-16,320,104.50258496242827
2020-12-16,312,133.91956554431474
2020-12-16,48,129.84210441905407
2020-12-16,343,72.17061550247499
2020-12-16,91,117.75346599510513
2020-12-16,66,121.71919160507943
2020-12-16,440,95.8068099912704
2020-12-16,428,122.30348243669978
2020-12-16,404,87.18603925083524
2020-12-16,325,243.6689921142303
2020-12-16,232,182.34711732236883
2020-12-16,79,173.3302959083139
2020-12-16,90,263.12442380630716
2020-12-16,172,236.66344988951923
2020-12-17,446,81.0756871542918
2020-12-17,238,106.44012439982816
2020-12-17,421,102.15624129703615
2020-12-17,165,96.31901902527893
2020-12-17,17,96.83210826206191
2020-12-17,246,82.92627761953945
2020-12-17,283,131.89455132739917
2020-12-17,432,104.69945228315025
2020-12-17,56,53.36685419177188
2020-12-17,440,108.0283081041346
2020-12-17,385,57.498361175840515
2020-12-17,243,61.80387321735996
2020-12-18,140,119.27220763625469
2020-12-18,393,95.65763284901661
2020-12-18,296,127.71880206162255
2020-12-18,421,100.88511360308169
2020-12-18,63,77.26729232915888
